text,polarity
در قسمت پایین صفحه نمایش،  5 میانبر به برنامه‌ها قرار دارند که چهار تای آن‌ها قابل تغییر توسط کاربر می‌باشند.,0
اما چنین زوم زیادی،  به خصوص از آن جایی که این دوربین به اندازه ی دوربین های شبه SLR خیلی ارگونومی خوبی ندارد،  می تواند مشکل‌ساز باشد.,-1
اما همين دوربين در نور مناسب عکساي با کيفيت و محشري ميگيره در حالت ماکرو هم فوق العادست يکي ديگه از معايبش اينه که از سوژه هاي متحرک عکساي خوبي را ثبت نميکنه هر چي هم با تنظيماتش ور رفتم درست نميشه که نميشه در ضمن تو زوم اپتيکال بالا واقعا نويز زيادي داره چه برسه به زوم ديجيتالش !,-1
پس در کل می‌توان گفت با اینکه از نظر اندازه صفحه نمایش، این گوشی به رقبای خود نمی‌رسد، اما از نظر کیفیت هیچ چیزی از آن‌ها کمتر ندارد و با دیدن کیفیت تصاویر در آن، مسحور آن خواهید شد.,2
باتری True HD یک باتری لیتیومی 1830 میلی آمپریست که به نظر می‌رسد برای این گوشی مقداری کم باشد.,-1
این عدد برای FT1 حدود 1.5 متر بود.,0
انصافا ios سيستم ساده و راحت و فوق العاده ايه، من خودم باهاش کار کردم، حسي که تو دست گرفتن آيفون بهت ميده رو با هيچ گوشي ديگه اي نميتوني تجربه کني، ابعادش و راحتي استفادش فوق العادست، من خودم one x دارم، فکر نميکردم کيفيت صفحش از گوشي خودم بالاتر باشه ولي خودمونيم صفحه آيفون يه چيز ديگست!,2
يکي از مزيت هاش هم عکس با کيفيت 16 در 9 که خوراک لپ تاپ و چاپ فوکوس نسبتا سريعي داره اون دوستاني هم که ميگن باتريش ضعيفه حتما gps شون روشن که در صورت خاموش کردن عمر باطريشون 2 برابرميشه حسگر نوع CMOS  اون باعث شده همه ي عکس ها وايد باشه,1
دوربينشم خوب و با کيفيت خوبيه مخصوصا دوربين جلو که با اين که vga هست در حد 2 مگاپيکسل يا بيشتر عمل ميکنه ضبط صداش هم خوبه باتريش هم حتي از بعضي از تبلت ها ميلي آمپر بالاتري داره .,1
طراحی منحصر به فرد با زیبایی هرچه تمام تر بدنه تلویزیون ال ای دی را با پانل تصویری آن در هم می آمیزد تا کلیه موانع موجود بر سر راه یک تجربه تمام عیار مشاهده را از بین ببرد.,1
من اين لپ تاپ رو دو هفته است که خريدم قبل از اينکه بخرم راجبش خيلي تحقيق کردم و از بين msi cx61 و asus k45vd  اينو انتخاب کردم :hp 4540-a (از ديجي کالا هم ممنونم خيلي کمکم کرد) .,1
اگر جزو کسانی هستید که به گوشی‌های با صفحه نمایش بزرگ مانند Samsung Galaxy Mega و یا Huawei Ascend Mate علاقه دارید،  حتما نگاهی هم به Fonepad بیندازید.,1
اگر یک کاربر حرفه ای هستید و تمایل دارید که همواره از به روزترین و جدیدترین نسخه سیستم عامل اندروید استفاده کنید،  Google Nexus 4 بهترین انتخاب برای شما خواهد بود.,2
در صفحه اصلی،  5 آیکون دفتر تلفن،  تماس‌ها،  نوت بوک،  پیام‌ها و برنامه‌ها قرار دارند.,0
در ابتدا بابت این باتری کاملا نا امید شدیم،  اما بعد از تست‌های انجام شده شاهد بودیم که این تبلت قادر بود تا 8 ساعت ممتد ویدئو پخش نماید که برای تبلت های 10 اینچی کاملا نرمال است.,1
البته این پیشرفت را می توان در همه ی مدل های سال 2012 ی سونی مشاهده کرد.,0
تبلت خيلي زيبا و به‌درد‌بخوري هستش!,2
"اما بر روی بدنه ی این دوربین که به شکل DSLR ها ساخته شده و دارای دستگیره ی بزرگی می باشد،  پیچ تنظیمی قرار گرفته که از طریق آن می توانید مودهای مختلف عکاسی،  از مود عکاسی سبز رنگ کاملا اتوماتیک گرفته تا مودهای P,A,S,M را انتخاب نمایید.",0
من ديدم واسه acro s دوستان نظر داده بودن که acro s بهتره.,0
داک این گوشی که با نام PadFone Station شناخته می‌شود،  دارای یک صفحه‌ی نمایش 10.1 اینچی است که گوشی،  در قسمت پشتی آن جای می‌گیرد.,0
به نظر می‌رسد موفقیت گوشی Galaxy S برای سامسونگ آنقدر شیرین بوده است که این کمپانی کره ای از تولید و عرضه ان گوشی با مشخصات و ابعاد مختلف خسته نمی‌شود.,1
بسيار خوش‌دست،  طراحي خوب و سرعت مناسبي داره.,2
XBOX 360 Elite ـ اين بسته‌بندي در سال ۲۰۰۷ عرضه شده و با بسته‌بندي Premium متفاوت است.,0
عاليه فقط خدا کنه مثل بقيه محصولات ايسوس قيمتش خيلي بالا نباشه,1
"اگر سخت افزار رو ارتقا نمي داد ميگفتين سامسونگ کم کاري کرده حالا که چنين سخت افزار بالايي رو که در کمتر تبلتي يا شايد در هيچ تبلتي ديگري شاهد نيستيم رو روش گذاشته, اين چنين اون رو مواخذه ميکنيد.",1
صفحه کلید به خصوص در قسمت‌های بالایی تحت فشار کمی دچار خمش می‌گردد.,-1
این امر را در حین کار کردن با گوشی‌های تولید اپل و راحتی کار با یک دست با آن‌ها احساس خواهید نمود.,0
5- سخت‌افزارش فوق‌العاده قدرتمنده، و اين فبلت رو به يکي از بهترين فبلت‌هاي در اين اندازه تبديل کرده.,2
دوستاني که با گوشيشون خيلي بازي ميکنند و بازي هاي HD و با کيفيت بالا ميخوان اين گوشي مناسب نيست.,-1
مشخصه‌های اصلی دوربین فیلم‌برداری JVC مدل GZ-MG555: •	 هارد 30 گیگابایتی•	 CCD کارآمد 2.5/1 اینچی 5.37 پیکسلی•	 زوم اپتیکال 10 برابر•	 فلاش•	 حداکثر اندازه عکس: 1944×2592 پیکسل•	 صفحه نمایش 2.7 اینچی وایداسکرین•	 مدت زمان فیلم‌برداری در حالت Ultra: 7 ساعت•	 مدت زمان عکاسی در حالت Fine: 10.5 ساعت•	 مدت زمان عکاسی در حالت Norm: 14 ساعت•	 مدت زمان عکاسی در حالت Eco: 37.5 ساعت•	 CyberLink’s PowerCinema NE •	 Direct DVD/Direct Back-Up •	 PowerDirector 5 NE Express,0
قسمت Notification تقریبا مشابه گوشی‌های اندرویدی طراحی گردیده که شامل GPS،  BlueTooth،  Wi-Fi،  Auto Rotation،  Sound و Flight mode می‌شود.,0
در ضمن من دوربينم رو از digikala خريدم!,0
روشنایی نمایشگر به وسیله‌ی سنسور سنجش نور محیطی می‌تواند به صورت خودکار تنظیم شود و این کار تا جایی که ما دیدیم کاملاً درست انجام می‌گیرد.,1
هر گاه که نمایشگر را باز می‌کنید دوربین روشن و وقتی آن را می‌بندید خاموش می‌گردد.,0
عالي خيلي ازش راضي هستم,2
کلي برنامه بهش اضافه شده سرعتش بيشتر شده روون تر به لطف پروژه کره  و خبر دوم اينکه سامسونگ اعلام کرد  اين تبلت  اس3 و نوت 2 به آندرويد 5  ارتقا پيدا ميکنن,1
١ و ۴.,0
